id,name,genre,reviews,rating,songs,seconds,genre_black,genre_death,genre_deathcore,genre_doom,genre_folk,genre_gothic,genre_grindcore,genre_heavy,genre_metalcore,genre_power,genre_progressive,genre_symphonic,genre_thrash,word_count,word_count_uniq,words_per_song,words_per_song_uniq,seconds_per_song,word_rate,word_rate_uniq,unique_first_words,N,types,TTR,logTTR,MTLD,logMTLD,vocd-D,logvocd-D
1657,Skid Row,"Heavy Metal, Hard Rock",36,59.8,56,12739,0,0,0,0,0,0,0,1,0,0,0,0,0,11492,1642,205.2,29.32,227.5,0.9021,0.1289,1577,11492,1642,0.1429,0.7919,112.2,4.721,98.21,4.587
22,Children of Bodom,Melodic Death/Power Metal,159,72.33,72,18460,0,1,0,0,0,0,0,0,0,1,0,0,0,11805,1724,164,23.94,256.4,0.6395,0.09339,1577,11805,1724,0.146,0.7948,254.4,5.539,103,4.635
812,Tad Morose,"Progressive Metal (early), Power/Heavy Metal (later)",31,84.12,77,22266,0,0,0,0,0,0,0,1,0,1,1,0,0,10189,1617,132.3,21,289.2,0.4576,0.07262,1591,10189,1617,0.1587,0.8006,284.7,5.651,100.8,4.613
193,Savatage,"Heavy/Power Metal, Progressive Metal/Rock",87,78.6,93,25844,0,0,0,0,0,0,0,1,0,1,1,0,0,20471,2409,220.1,25.9,277.9,0.7921,0.09321,1602,20471,2409,0.1177,0.7844,205.9,5.327,110.1,4.702
678,Vicious Rumors,"Heavy/Power Metal, Groove Metal",29,82.4,99,26635,0,0,0,0,0,0,0,1,0,1,0,0,0,15039,2143,151.9,21.65,269,0.5646,0.08046,1604,15039,2143,0.1425,0.7974,214.6,5.369,109.4,4.695
703,Shadows Fall,"Melodic Death Metal (early), Metalcore (later)",43,80.29,64,18030,0,1,0,0,0,0,0,0,1,0,0,0,0,10480,1652,163.8,25.81,281.7,0.5813,0.09163,1612,10480,1652,0.1576,0.8004,233.9,5.455,112.3,4.721
6716,Epica,Symphonic Metal,49,80.29,58,19956,0,0,0,0,0,0,0,0,0,0,0,1,0,15419,2251,265.8,38.81,344.1,0.7726,0.1128,1617,15419,2251,0.146,0.8005,239.6,5.479,118.3,4.773
359,Unleashed,Death Metal,58,76.42,134,28325,0,1,0,0,0,0,0,0,0,0,0,0,0,15073,1992,112.5,14.87,211.4,0.5321,0.07033,1619,15073,1992,0.1322,0.7896,170.5,5.139,109.7,4.698
557,Catamenia,"Melodic Black Metal (early), Melodic Death/Gothic Metal (later)",37,74.22,75,19716,1,1,0,0,0,1,0,0,0,0,0,0,0,10268,1649,136.9,21.99,262.9,0.5208,0.08364,1621,10268,1649,0.1606,0.802,275.5,5.619,107.9,4.681
116989,Alestorm,Folk/Power Metal,51,80.4,44,12222,0,0,0,0,1,0,0,0,0,1,0,0,0,10700,1678,243.2,38.14,277.8,0.8755,0.1373,1623,10700,1678,0.1568,0.8003,171.3,5.144,99.59,4.601
1103,Exciter,Speed Metal,40,72.88,70,18884,0,0,0,0,0,0,0,0,0,0,0,0,0,10309,1668,147.3,23.83,269.8,0.5459,0.08833,1625,10309,1668,0.1618,0.8029,137,4.92,107.4,4.677
166,Kamelot,Progressive/Melodic Power Metal,90,77.91,115,29835,0,0,0,0,0,0,0,0,0,1,1,0,0,19755,2347,171.8,20.41,259.4,0.6621,0.07867,1628,19755,2347,0.1188,0.7846,217.9,5.384,96.93,4.574
288,Novembers Doom,Death/Doom Metal,32,82.7,81,28678,0,1,0,1,0,0,0,0,0,0,0,0,0,14245,1966,175.9,24.27,354,0.4967,0.06855,1631,14245,1966,0.138,0.7929,271.8,5.605,95.44,4.558
1541,Holy Moses,Speed/Thrash Metal,37,75.8,97,21326,0,0,0,0,0,0,0,0,0,0,0,0,1,15189,2255,156.6,23.25,219.9,0.7122,0.1057,1637,15189,2255,0.1485,0.8019,175.3,5.166,110.1,4.702
51,Sigh,Black/Avant-garde Metal,54,87,70,25380,1,0,0,0,0,0,0,0,0,0,0,0,0,15199,2050,217.1,29.29,362.6,0.5989,0.08077,1639,15199,2050,0.1349,0.7919,201.5,5.306,95.77,4.562
900,Rage,Heavy/Speed/Power Metal,85,81.7,200,56064,0,0,0,0,0,0,0,1,0,1,0,0,0,34115,3059,170.6,15.29,280.3,0.6085,0.05456,1644,34115,3059,0.08967,0.7689,203.1,5.314,116.5,4.758
26,Soilwork,"Melodic Death Metal (early), Metalcore/Melodic Groove Metal (later)",103,71.45,119,29916,0,1,0,0,0,0,0,0,1,0,0,0,0,24455,2771,205.5,23.29,251.4,0.8175,0.09263,1650,24455,2771,0.1133,0.7845,220.7,5.397,117.2,4.764
6,Katatonia,"Doom/Death Metal (early), Depressive Rock/Metal (later)",139,84.1,100,29257,0,1,0,1,0,0,0,0,0,0,0,0,0,11184,1759,111.8,17.59,292.6,0.3823,0.06012,1651,11184,1759,0.1573,0.8016,282.6,5.644,102.3,4.628
484,Sabaton,Power Metal,78,75.89,95,22331,0,0,0,0,0,0,0,0,0,1,0,0,0,17382,2276,183,23.96,235.1,0.7784,0.1019,1656,17382,2276,0.1309,0.7918,244.2,5.498,116.3,4.756
94,Therion,"Death Metal (early), Symphonic/Operatic Metal (later)",100,77.64,130,38279,0,1,0,0,0,0,0,0,0,0,0,1,0,15897,2264,122.3,17.42,294.5,0.4153,0.05914,1667,15897,2264,0.1424,0.7985,200.7,5.302,79.56,4.376
105,Virgin Steele,"Heavy Metal/Hard Rock (early), Heavy/Power Metal (later)",46,72.88,74,23412,0,0,0,0,0,0,0,1,0,1,0,0,0,14086,2175,190.4,29.39,316.4,0.6017,0.0929,1673,14086,2175,0.1544,0.8044,257.7,5.552,103.5,4.64
132,The Crown,Melodic Death/Thrash Metal,30,79.17,56,14274,0,1,0,0,0,0,0,0,0,0,0,0,1,13393,2149,239.2,38.38,254.9,0.9383,0.1506,1678,13393,2149,0.1605,0.8074,230.7,5.441,110.4,4.704
538,Angra,Power/Progressive Metal,74,89.38,71,23374,0,0,0,0,0,0,0,0,0,1,1,0,0,12146,1809,171.1,25.48,329.2,0.5196,0.07739,1683,12146,1809,0.1489,0.7975,275.8,5.62,107.7,4.679
25,Iron Maiden,"Heavy Metal, NWOBHM",394,79.06,145,52673,0,0,0,0,0,0,0,1,0,0,0,0,0,34699,3374,239.3,23.27,363.3,0.6588,0.06406,1683,34699,3374,0.09724,0.7771,160.4,5.077,105.5,4.659
260,Nocturnal Rites,"Death Metal (early), Power Metal (later)",53,80.89,88,23298,0,1,0,0,0,0,0,0,0,1,0,0,0,11006,1738,125.1,19.75,264.8,0.4724,0.0746,1685,11006,1738,0.1579,0.8017,254.2,5.538,104.1,4.646
391,Grave Digger,"Speed Metal (early), Heavy/Power Metal (later)",123,80.71,159,43197,0,0,0,0,0,0,0,1,0,1,0,0,0,22984,2495,144.6,15.69,271.7,0.5321,0.05776,1686,22984,2495,0.1086,0.7789,155.9,5.049,113.9,4.735
